회사명,직무,링크
MSSQL 및 Oracle IT 엔지니어 경력직 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44989373&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[외국계] 3D Graphics Developer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44989780&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[동산하이테크] 영업부 / 기술부 증원,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44974706&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[외국계] Machine Learning Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44988399&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
BI솔루션엔지니어 채용(Java/WAS/JS/HTML),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44992598&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[석사이상] AI Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41801729&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
IT개발·데이터(H/W/기술지원) 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45065477&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[메셔] 백엔드 개발자,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45033789&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[신입환영] 의료정보시스템 구축 및 교육 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45072445&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
[경력] (주)티벨 개발자 채용공고,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44932175&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
프로그램 개발 엔지니어(PM/PL),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45040978&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
크로스플랫폼 모바일 앱 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44936276&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=a25f877b-f21b-4860-8185-ae53df573697
Data Scientist 경력 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44944583&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
클라우드 DevOps 엔지니어 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44950732&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[NICE디앤알] 네트워크 엔지니어,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45052840&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
케이블 방송 네트워크 유지보수 신입/경력자 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45067857&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
데이터 분석가,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44725860&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
서버 백엔드 개발,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44736320&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
ASP 백엔드 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45072583&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[리디 주식회사] 시니어 머신러닝 엔지니어 채용 진행,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45129334&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
"[상시모집] AI 모델 Researcher/Engineer 신입, 경력 채용",데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45022610&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
위잇딜라이트 백엔드 개발자,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45023057&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
네트워크&보안 장비 엔지니어 신입 및 경력사원 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45006657&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[기술부] 전계장/제어/계측 설계 엔지니어,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45051905&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
S/W 솔루션 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45069203&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[INEEJI] (주)인이지 채용 공고(AI연구소 - SW엔지니어/강남),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45139958&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Back-end 시니어 개발자(신규 서비스 개발 및 운영),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45170033&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[캐시워크-병역특례] 풀스택개발 산업기능요원,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45151268&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
MVL [BlockChain] Marketing 인턴 (정규직 전환형) 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45025342&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
프론트엔드 엔지니어,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45156758&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
정보보안 솔루션 엔지니어 모집(경력직),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45185025&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[씽씽] 백엔드개발자(8년이상)(대구),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45148515&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[BI] 머신러닝 모델 개발 담당,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45151197&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[ICT사업본부] 보안솔루션 기술지원 엔지니어 경력 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45149447&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[IYUNO] 개발팀 웹 서비스 기획자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45166881&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[협업툴 플로우] 시니어 개발자 모집중 (5년 이상),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45167185&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
iOS Engineer (LoL Mobile),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45199131&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Embedded System Engineer - Linux System,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45171502&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Senior Frontend Software Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45158725&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
AI 엔지니어 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45171354&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[개발] 웹프론트개발 담당,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45172279&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
AI플랫폼 부문 개발자 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45183265&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
플랫폼 서비스 기획자(경력) 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45191802&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[TEXTNET] 인공지능 데이터 설계/구축 영업 개발,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45194819&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
2023년 상반기 하드웨어 엔지니어 경력사원 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45227137&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Onchain Data Analyst (경력무관),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45192981&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[리디 주식회사] 시니어 백엔드 엔지니어 채용 진행 중,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45211759&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
HW 엔지니어 (회로 설계),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45213488&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[경력] 개발팀 정규직 채용 공고,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45222772&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
AWS 운영자 정규직 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45222024&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
헬스케어 서비스 PHP 웹 개발자 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45208073&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[Gauss Labs] Frontend Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45237691&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
IT 직업훈련과정 분야별 교강사 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45236562&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Oracle DB Engineer 신입 및 경력 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45251715&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
IDC 신입 엔지니어 (주야 3교대) 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45245881&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
IT개발 프로그래머(VC++) 정규직 채용-경력/신입,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45260874&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
백엔드 개발자 경력 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45266309&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
㈜세스코 데이터 베이스 관리자(DBA) 모집 (10-15년),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45270660&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
광화문 공공기관 시스템 엔니지어 ( 리눅스 서버관리자 ) 즉시,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45265375&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[외국계] IT Database Administrator 경력직 채용,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45251605&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[기술연구소] 실내자율주행 선행 알고리즘 연구 및 개발자 모집,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45268378&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
DB 및 시스템 기술지원 엔지니어 채용(신입/경력),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45269372&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
[외국계/3D프린터] Application Engineer,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45288158&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Security Engineer - 차량 보안 기술 개발,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292627&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Android Engineer(차량용 In-Vehicle Infotainment App),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45292490&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
Deep Learning Engineer (자율주행),데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45293109&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=recently&paid_fl=n&search_uuid=6c577f4c-8846-4f11-9573-41e93e35dc19
